"zadavatel","datum","cena"
"Chomutov","2012-07-24",23854518
"Chomutov","2013-09-20",17267971
"Chomutov","2013-10-09",15536268
"Chomutov","2011-06-13",9016844
"Chomutov","2011-09-23",1255917
"Chomutov","2011-02-11",1650000
"Chomutov","2010-01-15",116900970
"Chomutov","2014-12-23",14561265
"Chomutov","2013-02-13",2533018
"Chomutov","2009-03-20",10210374
"Chomutov","2014-11-06",4779739
"Chomutov","2013-12-17",2817237
"Chomutov","2014-08-14",1152751
"Chomutov","2012-07-09",1750000
"Chomutov","2012-07-24",193304562
"Písek","2012-05-04",25239095
"Písek","2010-06-29",15397616
"Písek","2011-10-14",38434410
"Písek","2011-10-14",13068770
"Písek","2014-07-01",20983958
"Písek","2006-08-25",22498652
"Písek","2014-10-02",4455700
"Písek","2011-06-15",2554
"Písek","2013-12-16",3803625
"Písek","2011-09-27",8850184
"Písek","2008-03-31",9981559
"Písek","2009-08-07",1515000
"Písek","2011-08-26",8300000
"Písek","2010-12-03",4684000
"Písek","2009-10-13",2376251
"Písek","2009-10-26",39950060
"Písek","2013-05-23",20656000
"Písek","2012-10-01",4248818
"Písek","2007-11-09",1961092
"Písek","2008-05-16",1900386
"Písek","2013-12-04",305961
"Písek","2010-11-19",26876925
"Písek","2008-05-23",29599995
"Písek","2011-06-03",18689989
"Písek","2010-06-22",963317
"Písek","2013-08-21",7558606
"Písek","2013-10-16",18391163
"Písek","2006-08-25",26837965
"Písek","2012-01-10",7397822
"Písek","2013-08-23",1697241
"Písek","2012-02-24",21148808
"Písek","2014-09-15",22879867
"Písek","2014-08-21",10551907
"Písek","2013-08-21",9890158
"Písek","2009-05-13",1850000
"Písek","2013-07-25",4650540
"Písek","2010-08-09",9289436
"Písek","2013-09-18",1947637
"Písek","2008-10-31",12549794
"Písek","2009-06-02",5104399
"Písek","2010-08-20",5380995
"Písek","2008-06-20",25174460
"Písek","2007-04-23",2095407
"Písek","2012-11-19",149440
"Písek","2008-10-31",8052192
"Písek","2009-09-04",6997816
"Písek","2014-04-30",5895694
"Písek","2011-06-07",4905036
"Písek","2007-11-09",3840000
"Písek","2013-10-18",1576315
"Písek","2011-08-02",4285000
"Písek","2010-09-03",8160401
"Písek","2010-09-03",8118040
"Písek","2013-08-20",8839235
"Písek","2009-10-26",20479605
"Písek","2012-05-14",4971259
"Písek","2013-04-26",898900
"Písek","2009-04-21",64883897
"Písek","2011-06-14",6456378
"Písek","2010-06-22",2019732
"Písek","2013-10-16",1051520
"Písek","2012-11-27",5151473
"Písek","2009-08-28",19798293
"Písek","2013-09-18",7304764
"Písek","2013-10-18",32968099
"Písek","2014-06-27",7325635
"Písek","2013-11-01",1964000
"Písek","2014-06-18",359000
"Písek","2013-04-23",24418266
"Písek","2011-10-24",2204740
"Písek","2006-10-03",13985385
"Písek","2012-09-11",5962265
"Písek","2007-08-17",12589763
"Písek","2008-05-09",1117742
"Hradec Králové","2013-09-06",11478629
"Hradec Králové","2011-11-18",9507384
"Hradec Králové","2010-06-04",700000
"Hradec Králové","2012-05-29",850000
"Hradec Králové","2013-07-09",2477642
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-06-26",7875585
"Hradec Králové","2013-02-15",3907452
"Hradec Králové","2010-10-08",13479479
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2007-02-22",9333000
"Hradec Králové","2013-05-21",1257063
"Hradec Králové","2008-06-16",1600000
"Hradec Králové","2013-08-20",3565111
"Hradec Králové","2012-06-06",9551351
"Hradec Králové","2014-11-03",3399200
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-06-12",614013
"Hradec Králové","2014-07-04",1789040
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2009-05-22",630225
"Hradec Králové","2012-05-04",19495811
"Hradec Králové","2013-12-04",1799146
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2006-08-28",4500000
"Hradec Králové","2014-05-06",3423317
"Hradec Králové","2014-06-30",38168499
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-02-17",139988331
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2009-07-03",14498764
"Hradec Králové","2012-01-24",172000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-11-22",634194
"Hradec Králové","2012-07-17",2858000
"Hradec Králové","2011-12-12",30086958
"Hradec Králové","2014-07-11",6637540
"Hradec Králové","2008-09-08",8469125
"Hradec Králové","2006-10-06",58471751
"Hradec Králové","2009-07-20",33356311
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2006-08-25",392392392
"Hradec Králové","2011-12-22",135200
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-06-28",19115972
"Hradec Králové","2009-08-31",1829000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2008-06-27",1471582
"Hradec Králové","2007-10-10",77320120
"Hradec Králové","2014-10-14",4890000
"Hradec Králové","2012-05-04",13776039
"Hradec Králové","2012-09-10",1590477
"Hradec Králové","2007-06-01",12266056
"Hradec Králové","2013-07-10",18685203
"Hradec Králové","2012-12-31",2506971
"Hradec Králové","2011-07-29",4155263
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2009-03-09",4290000
"Hradec Králové","2013-03-21",350561
"Hradec Králové","2014-10-31",4541071
"Hradec Králové","2007-04-16",14445424
"Hradec Králové","2012-11-02",600000
"Hradec Králové","2012-06-22",188988
"Hradec Králové","2009-12-18",911610
"Hradec Králové","2007-11-02",13600000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2013-08-13",3220229
"Hradec Králové","2009-06-23",12381574
"Hradec Králové","2014-09-12",5289256
"Hradec Králové","2012-06-01",7376005
"Hradec Králové","2010-12-17",137149580
"Hradec Králové","2009-04-24",10075000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2006-10-27",4510248
"Hradec Králové","2010-09-20",250000
"Hradec Králové","2012-08-08",1821520
"Hradec Králové","2009-07-24",548000
"Hradec Králové","2013-06-06",153173450
"Hradec Králové","2013-07-08",4598738
"Hradec Králové","2011-03-01",36786621
"Hradec Králové","2012-12-21",903435
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2007-10-29",3282373
"Hradec Králové","2014-07-02",1909395
"Hradec Králové","2012-05-17",98000
"Hradec Králové","2010-09-10",10490112
"Hradec Králové","2012-06-26",53848570
"Hradec Králové","2012-07-23",642426
"Hradec Králové","2012-10-09",1189000
"Hradec Králové","2014-11-20",2097000
"Hradec Králové","2008-12-01",9478222
"Hradec Králové","2013-09-09",964869
"Hradec Králové","2011-03-04",1930000
"Hradec Králové","2009-03-17",2594957
"Hradec Králové","2011-09-13",5174222
"Hradec Králové","2014-08-22",700
"Hradec Králové","2014-07-09",15638472
"Hradec Králové","2008-02-29",6495539
"Hradec Králové","2013-09-03",5554953
"Hradec Králové","2011-05-17",137325746
"Hradec Králové","2010-08-13",21625602
"Hradec Králové","2006-10-06",37356586
"Hradec Králové","2014-08-18",15491392
"Hradec Králové","2013-06-27",4365000
"Hradec Králové","2012-07-26",4189504
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-12-20",179640
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-06-06",12688672
"Hradec Králové","2012-02-08",5871947
"Hradec Králové","2011-10-27",139798246
"Hradec Králové","2010-02-05",1625000
"Hradec Králové","2011-03-25",40828007
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2008-07-25",1210084
"Hradec Králové","2007-03-16",30349822
"Hradec Králové","2014-05-02",6991800
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2010-11-12",2559160
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2011-07-22",90569137
"Hradec Králové","2014-07-08",12950000
"Hradec Králové","2012-07-13",6184707
"Hradec Králové","2012-05-21",478000
"Hradec Králové","2012-08-29",17714105
"Hradec Králové","2014-07-04",300335
"Hradec Králové","2011-07-15",1689805
"Hradec Králové","2013-07-11",4279568
"Hradec Králové","2008-06-27",1761488
"Hradec Králové","2007-08-23",6577323
"Hradec Králové","2006-07-28",5516842
"Hradec Králové","2014-11-11",976091
"Hradec Králové","2014-08-22",698
"Hradec Králové","2013-01-21",4916160
"Hradec Králové","2007-06-01",8321850
"Hradec Králové","2013-09-03",1305169
"Hradec Králové","2013-11-05",749987
"Hradec Králové","2010-07-02",339000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2013-02-15",13355199
"Hradec Králové","2009-01-19",7487750
"Hradec Králové","2009-02-20",81431955
"Hradec Králové","2013-12-10",306801
"Hradec Králové","2011-03-25",14385423
"Hradec Králové","2013-07-29",6429353
"Hradec Králové","2012-01-16",10199904
"Hradec Králové","2011-04-22",9062595
"Hradec Králové","2010-08-13",5795708
"Hradec Králové","2007-09-10",6942790
"Hradec Králové","2013-07-15",5823433
"Hradec Králové","2006-09-01",3790000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-10-31",57241307
"Hradec Králové","2008-10-14",7209463
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2014-04-02",7024793
"Hradec Králové","2011-08-12",2299980
"Hradec Králové","2013-07-15",1379800
"Hradec Králové","2013-10-04",400000
"Hradec Králové","2012-11-06",3332000
"Hradec Králové","2012-10-25",32212896
"Hradec Králové","2007-07-04",7239341
"Hradec Králové","2011-03-01",4444000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2014-03-18",2577351
"Hradec Králové","2013-12-02",3947319
"Hradec Králové","2013-12-02",163175
"Hradec Králové","2012-12-07",169207
"Hradec Králové","2012-11-01",46682448
"Hradec Králové","2013-02-15",685207
"Hradec Králové","2013-06-25",1765610
"Hradec Králové","2014-02-21",911
"Hradec Králové","2013-09-09",1067116
"Hradec Králové","2007-10-22",13086879
"Hradec Králové","2012-05-02",3330400
"Hradec Králové","2011-10-18",137894568
"Hradec Králové","2012-12-13",29848086
"Hradec Králové","2013-09-26",2873855
"Hradec Králové","2007-11-23",7298344
"Hradec Králové","2011-08-01",111284514
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-01-24",780730
"Hradec Králové","2012-06-01",20384111
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2014-08-29",184697
"Hradec Králové","2012-05-25",1291000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2013-08-14",4038041
"Hradec Králové","2009-08-28",3490000
"Hradec Králové","2011-04-08",374300
"Hradec Králové","2012-09-11",5748130
"Hradec Králové","2013-04-16",1853000
"Hradec Králové","2010-06-04",10778924
"Hradec Králové","2012-07-26",350291
"Hradec Králové","2014-02-21",1049
"Hradec Králové","2013-08-12",5095000
"Hradec Králové","2011-07-25",137894568
"Hradec Králové","2007-10-26",8618717
"Hradec Králové","2013-08-09",970119
"Hradec Králové","2009-06-22",367990309
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2008-01-25",34500000
"Hradec Králové","2013-03-08",2311200
"Hradec Králové","2014-06-26",28836
"Hradec Králové","2010-10-22",89932872
"Hradec Králové","2012-06-13",77794832
"Hradec Králové","2011-10-27",38196755
"Hradec Králové","2008-03-14",2964106
"Hradec Králové","2010-11-12",1584890
"Hradec Králové","2006-10-06",20802504
"Hradec Králové","2007-12-07",2800942
"Hradec Králové","2009-07-31",18500000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-07-12",26570307
"Hradec Králové","2013-07-08",5898102
"Hradec Králové","2014-08-14",7954361
"Hradec Králové","2012-05-02",5195000
"Hradec Králové","2012-07-23",214362
"Hradec Králové","2010-08-02",290000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2007-07-13",12611253
"Hradec Králové","2012-07-13",12878861
"Hradec Králové","2013-06-27",4365000
"Hradec Králové","2007-08-17",4148408
"Hradec Králové","2014-05-13",13160138
"Hradec Králové","2006-12-15",7739850
"Hradec Králové","2011-03-04",2666666
"Hradec Králové","2013-07-30",944017
"Hradec Králové","2009-07-24",7060000
"Hradec Králové","2013-04-05",1095642
"Hradec Králové","2008-04-11",3538000
"Hradec Králové","2013-07-10",12967835
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2014-09-03",798380
"Hradec Králové","2012-06-26",45985000
"Hradec Králové","2013-05-16",248712
"Hradec Králové","2012-02-09",1470920
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2013-06-26",1876261
"Hradec Králové","2011-08-12",21396974
"Hradec Králové","2013-03-19",478541
"Hradec Králové","2007-08-17",2458791
"Hradec Králové","2009-10-02",6804435
"Hradec Králové","2012-05-10",9373651
"Hradec Králové","2013-05-07",1599897
"Hradec Králové","2009-03-27",5300000
"Hradec Králové","2008-07-11",18951104
"Hradec Králové","2014-03-26",949584
"Hradec Králové","2014-03-18",372636
"Hradec Králové","2009-09-29",8379996
"Hradec Králové","2014-12-05",50199826
"Hradec Králové","2007-07-13",80000000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-05-15",6987010
"Hradec Králové","2014-06-12",2473000
"Hradec Králové","2007-06-01",14351212
"Hradec Králové","2010-04-06",1300000
"Hradec Králové","2014-02-21",1070
"Hradec Králové","2009-09-04",10143544
"Hradec Králové","2013-02-15",11243085
"Hradec Králové","2009-09-18",3250000
"Hradec Králové","2014-10-27",26485967
"Hradec Králové","2009-05-22",37937937
"Hradec Králové","2011-10-10",30000000
"Hradec Králové","2007-08-24",49709136
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2013-07-02",8989957
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2013-12-31",42737
"Hradec Králové","2007-10-22",3363272
"Hradec Králové","2013-02-21",2068952
"Hradec Králové","2014-07-03",7984640
"Hradec Králové","2012-07-26",673771
"Hradec Králové","2011-09-23",22967634
"Hradec Králové","2008-06-27",8199630
"Hradec Králové","2008-07-11",19270303
"Hradec Králové","2013-01-29",2364000
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-07-16",238102
"Hradec Králové","2014-03-06",4997552
"Hradec Králové","2014-05-30",6121787
"Hradec Králové","2011-06-07",160000
"Hradec Králové","2008-05-16",3500000
"Hradec Králové","2008-04-04",4200000
"Hradec Králové","2014-02-04",330258
"Hradec Králové","2010-03-12",83336
"Hradec Králové","2012-02-09",7100000
"Hradec Králové","2012-06-20",13261122
"Hradec Králové","2013-11-08",46300000
"Benešov","2008-01-14",152200
"Benešov","2012-08-14",355211
"Benešov","2012-11-02",58489346
"Benešov","2013-06-12",3667963
"Benešov","2011-12-13",2086000
"Benešov","2007-06-29",2832329
"Benešov","2011-06-17",11093228
"Benešov","2008-09-26",840000
"Benešov","2013-01-10",4240000
"Benešov","2011-11-22",735121
"Benešov","2013-04-05",82183
"Benešov","2006-10-20",14236735
"Benešov","2009-01-26",27974064
"Benešov","2013-07-18",698646
"Benešov","2011-04-15",2923885
"Benešov","2012-08-14",335000
"Benešov","2013-09-19",2278032
"Benešov","2013-03-25",1284530
"Benešov","2014-07-22",8642538
"Benešov","2006-08-29",25468624
"Benešov","2006-10-13",5783417
"Benešov","2009-07-31",6340000
"Benešov","2014-05-16",9824410
"Benešov","2013-09-27",3938996
"Benešov","2014-03-20",1528994
"Benešov","2013-12-03",898700
"Benešov","2013-07-09",690269000
"Benešov","2012-03-06",2260340
"Benešov","2012-06-12",17403706
"Benešov","2006-10-13",29596366
"Benešov","2014-10-17",1995246
"Benešov","2013-03-25",3040000
"Benešov","2013-10-16",3870000
"Benešov","2012-06-04",798427
"Benešov","2009-09-04",65865048
"Benešov","2013-07-26",3917083
"Benešov","2013-12-02",16279410
"Benešov","2012-06-13",7471416
"Benešov","2014-09-25",15285177
"Benešov","2013-07-01",6899768
"Benešov","2012-03-12",184441628
"Benešov","2012-06-11",7297387
"Benešov","2013-11-20",4441357
"Benešov","2013-07-01",5989600
"Benešov","2013-11-05",5260000
"Benešov","2013-06-17",5250607
"Benešov","2009-01-26",3350000
"Benešov","2008-03-31",2890000
"Benešov","2014-06-12",4536000
"Benešov","2014-08-28",6119732
"Benešov","2012-10-04",16080988
"Karviná","2013-03-11",3150000
"Karviná","2008-11-14",2884033
"Karviná","2008-12-19",58134558
"Karviná","2006-11-14",3081419
"Karviná","2012-06-22",160710
"Karviná","2014-07-30",7902807
"Karviná","2012-08-16",887761
"Karviná","2009-07-31",9032060
"Karviná","2010-09-03",8780288
"Karviná","2013-03-22",2399982
"Karviná","2012-10-18",2846304
"Karviná","2010-10-29",4244347
"Karviná","2012-06-22",200600
"Karviná","2010-05-28",3172363
"Karviná","2011-01-28",174087
"Karviná","2011-01-28",616666
"Karviná","2013-07-03",4760970
"Karviná","2012-10-29",4049970
"Karviná","2014-09-03",12052100
"Karviná","2014-04-30",213900
"Karviná","2008-09-12",6700335
"Karviná","2010-06-25",8268754
"Karviná","2011-01-28",1963333
"Karviná","2011-08-05",16496295
"Karviná","2007-12-07",25604738
"Karviná","2012-02-14",8707551
"Karviná","2012-11-16",6795043
"Karviná","2009-06-09",17845779
"Karviná","2011-01-28",885471
"Karviná","2006-10-27",3750354
"Karviná","2013-05-23",35998689
"Karviná","2012-06-22",380240
"Karviná","2014-05-16",2882573
"Karviná","2014-10-27",75748150
"Karviná","2014-03-05",2232629
"Karviná","2013-02-25",22970042
"Karviná","2014-11-26",7196523
"Karviná","2014-08-01",18844510
"Karviná","2013-04-03",4460913
"Karviná","2006-09-04",4620000
"Karviná","2013-04-25",3235688
"Karviná","2014-09-03",2614640
"Karviná","2012-08-21",5779948
"Karviná","2009-04-20",49841457
"Karviná","2010-02-26",66699322
"Karviná","2012-06-22",16000
"Karviná","2006-12-29",4320000
"Karviná","2009-07-31",59051413
"Karviná","2010-04-02",114996908
"Karviná","2014-09-01",13889684
"Karviná","2013-06-24",1536267
"Karviná","2010-01-08",23490000
"Karviná","2014-04-29",13992489
